base,egg,audio,cluster,weight,mu_x,mu_y,cov_xx,cov_xy,cov_yy
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_centroid_hz,3,0.40792442497077036,4174.895605361672,84.755575574217,1368552.2068634396,-5554.186745325163,949.4638188125626
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_rolloff_hz,0,0.007659249445491557,18757.786409433047,233.74099342436702,262717.56222015794,-69576.82211499916,48926.869423853925
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_rolloff_hz,1,0.15605188731757388,15009.44279792973,49.931514523304685,1855699.807776146,-2621.253571530891,127.3974442643512
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_rolloff_hz,2,0.349186233262587,17478.633884956245,90.61396317659464,2018245.0635019797,387.1884649061509,810.0385557966077
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_rolloff_hz,3,0.4871026299743475,18158.244077164443,40.598912133343475,460211.26712579053,1480.7989454461167,147.93969010177327
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,vibrato_cents_abs,0,0.4227758632492578,16.42691251967307,43.422445069833415,17.322896475673993,-9.11435194482874,160.3252416473329
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,vibrato_cents_abs,1,0.33668037267693857,23.4840886517453,73.1776880539556,75.30523419818375,-145.95029483111014,959.3671348698361
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,vibrato_cents_abs,2,0.23948049985264463,59.42066888333803,71.77217319029559,648.3093184718444,-257.1877616209997,1764.8951954664656
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,vibrato_cents_abs,3,0.0010632642211589594,19.814017960473294,891.78090099336,12.177485548378938,-231.35677392094468,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,zcr,0,0.3082926635495387,0.04071849583041353,78.55080178963598,8.438604208177879e-05,0.031562359144063544,563.1378369153625
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,zcr,1,0.0006915629322268343,0.04282188415527295,891.78090099336,8.744096365056354e-06,-0.18449678407558004,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,zcr,2,0.15243233504054102,0.062357964410751504,93.0365896724505,0.00034201627720903497,-0.37555467233260637,2073.2908886291034
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,zcr,3,0.5385834384776934,0.04340582929933715,40.818243392005705,0.00012639250710014556,0.0357754844993919,121.41345838507667
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,rms_dbfs,0,0.27971369272482227,-29.476446418085857,77.40795175101925,34.08443954376,7.677498793908934,402.0624204685853
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,rms_dbfs,1,0.0006915629322268341,-29.03088318556536,891.78090099336,21.683729772013525,308.7240119365275,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,rms_dbfs,2,0.1364964957281618,-29.96102447827072,109.33232402286238,32.93039100689469,-11.10847244367674,1539.6814350995471
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,rms_dbfs,3,0.5830982486147891,-29.190595150505896,40.82829492529187,33.810650629254866,19.225009198382914,123.08413209878947
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,time_s,0,0.31494999775712146,17.056695376343203,46.333501334479905,97.5980924149808,22.35881280495521,227.0595417592453
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,time_s,1,0.36339389974078656,51.74395482449162,42.90624323409901,107.98445266852569,31.647610591090015,163.55106759553072
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,time_s,2,0.32096453956986515,37.841938241593574,94.08468375158792,359.59956922139554,17.124520990401848,1111.7361199963775
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,time_s,3,0.0006915629322268333,55.28789115646253,891.78090099336,1.7934442783922293,-88.78656394445004,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,F1_hz,0,0.24896097088583083,823.4705097050772,37.55551323796178,20987.922531845325,391.58041756527575,84.06317550873818
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,F1_hz,1,0.4301787922116833,534.7209244135126,48.481204310009005,7800.257995429144,557.3720398620189,232.06397936374853
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,F1_hz,2,0.3162790179385657,693.9061175615744,92.90743731100137,33941.12520048675,-429.97728202743554,876.4771544788969
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,F1_hz,3,0.004581218963920266,663.4679162516892,307.57251190965746,3122.4433394115185,10683.14643197728,66230.75230671314
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,F2_hz,0,0.11983244878583059,1564.6507850808193,39.59880042927193,184510.61977592122,1454.967787728957,133.88445499656623
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,F2_hz,1,0.1588178344562703,1206.5752570717898,105.1994062328042,27357.32212816613,-601.9727298960308,4603.683417746352
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,F2_hz,2,0.4662860566249495,1042.8427883438865,55.25037140927954,7420.8190439995205,57.865160697545925,511.123625964448
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,F2_hz,3,0.2550636601329496,1329.3373743999414,54.04114440315644,44552.41872031818,2440.1782476042963,500.7996931522941
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_flatness,0,0.3386243386066779,0.0017410578450287797,80.70151438522726,3.4084712446761414e-06,0.0018939945012681448,627.4746389569017
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_flatness,1,0.0006915629322268331,0.0020141401091346477,891.78090099336,3.291705753835748e-06,-0.10036513053023394,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_flatness,2,0.11159612892323782,0.006585733057382141,94.78909646762392,2.074970299609368e-05,-0.10818736684982364,2375.430087112251
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spec_flatness,3,0.5490879695378574,0.0022381241633077672,40.93489290994568,4.820823928262817e-06,-0.0017809594051653437,124.45425913691219
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,H1H2,0,0.2976390741364436,0.4672220827734202,75.45415472437077,75.16477958270866,6.623478084051262,479.74199491859235
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,H1H2,1,0.1583565259048942,-2.5297079666950473,101.53540567311627,30.106853434055047,1.7615387006509995,1666.5393798374241
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,H1H2,2,0.0006915629322268334,-1.4193777594826649,891.78090099336,29.985574953530747,-363.04428892283534,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,H1H2,3,0.5433128370264353,0.3337889513850828,40.208053362511365,98.09853115289575,-26.780293239554936,113.85888473454847
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,HNR,0,0.27749728827113035,19.900075999302686,77.8081251236124,3.9291257163188646,-5.47777583394337,418.10317089568724
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,HNR,1,0.13807676988382372,18.746779632024722,107.90503638191912,5.509702566168478,0.4122897937088947,1593.975530779195
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,HNR,2,0.0006915629322268337,19.76026951761999,891.78090099336,1.7208881979605841,86.97203422428232,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,HNR,3,0.5837343789128191,19.66330469878619,40.92910860204443,4.479050554565105,-2.94117823574128,123.98627798839622
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,CPP,0,0.3210219785143111,2024.4367828271766,82.71075196251849,26701.707267715563,-725.1650112411663,1001.077797805791
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,CPP,1,0.4890707471363617,1922.3047119367438,40.231424188968646,52026.46799669841,-322.01029478544956,116.11953850019519
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,CPP,2,0.18295395002071285,1384.433544099879,71.13366558141884,98502.30690855121,1597.9067451344542,760.9604760669757
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,CPP,3,0.006953324328614446,1652.1683908276036,252.6857518300004,167207.7452171274,8300.358311801587,50658.79741474524
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spectral_flatness_l,0,0.3386243386066779,0.0017410578450287797,80.70151438522726,3.4084712446761414e-06,0.0018939945012681448,627.4746389569017
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spectral_flatness_l,1,0.0006915629322268331,0.0020141401091346477,891.78090099336,3.291705753835748e-06,-0.10036513053023394,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spectral_flatness_l,2,0.11159612892323782,0.006585733057382141,94.78909646762392,2.074970299609368e-05,-0.10818736684982364,2375.430087112251
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,spectral_flatness_l,3,0.5490879695378574,0.0022381241633077672,40.93489290994568,4.820823928262817e-06,-0.0017809594051653437,124.45425913691219
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_1,0,0.22889462557583157,-2163.447449838364,87.05637289026653,867.1304246508394,-23.886307342428434,1003.7928611650532
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_1,1,0.382923956780456,-1931.3283753331173,62.076632172174136,1071.8483561518055,111.61102045891344,1197.0190871812426
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_1,2,0.3874898547114856,-2170.886850052773,43.059410974996645,538.1002974657054,7.963462008679879,147.40941680183565
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_1,3,0.0006915629322268356,-2042.9515045175972,891.78090099336,11332.232068767958,-7057.666881567408,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_2,0,0.3086837155844057,25.25771963069706,49.19156132884063,411.1579189793212,44.85803423742813,202.3418693536047
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_2,1,0.000691562932226833,37.401567998513585,891.78090099336,944.1400528585317,2037.14356738401,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_2,2,0.31891198373384205,47.707163253793546,37.98311262175481,353.57800884017604,75.34596252880509,90.0516991311859
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_2,3,0.37171273774952535,38.69781943455782,89.00568453391016,717.4748136358749,-111.58523858089075,1159.7750682259539
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_3,0,0.2777931068185744,60.546492474539164,77.41849926473112,292.9253981762412,11.946395476961744,402.76500458239127
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_3,1,0.13803183709330244,59.90016465714582,108.95768349807751,236.34734187675397,-11.171352842788798,1543.1219099793248
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_3,2,0.0006915629322268328,57.92008408202089,891.78090099336,103.0993143408794,673.1801672131163,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_3,3,0.5834834931558963,60.58865336641334,40.852048120107916,210.16407558938974,13.272493642848115,122.92391030283652
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_4,0,0.2766369763120614,121.56631292067415,77.60979559248035,146.01262586430033,8.2808895746036,400.3840823672702
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_4,1,0.13759249721799938,119.73005992168638,108.96984102489188,127.28962825866108,-46.33342776536044,1549.4736870459308
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_4,2,0.5850789635377124,120.08531265619075,40.88213754388193,139.0727420617648,-10.448355128110151,123.2780112666405
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_4,3,0.0006915629322268337,110.95960771480617,891.78090099336,6.991991133736674,-175.30884545581415,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_5,0,0.27150979762467564,10.02477512078534,77.6226725647001,135.31728315342218,-22.638776783962378,378.6383416374772
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_5,1,0.13788707872275488,8.42733113165075,110.02773255597786,153.76103595884294,-41.820909477457334,1491.1513035446203
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_5,2,0.5899115607203428,10.934071666154681,40.91415266571831,139.33669350771058,-15.170726770496524,123.65365263071152
merged_pre_id1-id2_solo_segALL_CLEAN,Rq,mfcc_5,3,0.0006915629322268332,10.128104241181767,891.78090099336,3.046054803106725,115.71035106612074,4395.485507588671
merged_pre_id1-id2_solo_segALL_CLEAN,alpha_m,f0_hz,0,0.34220929503975583,418.9541072548316,0.5848475480947513,699.9988866588116,-1.3199231458740992,0.03590256487407043
merged_pre_id1-id2_solo_segALL_CLEAN,alpha_m,f0_hz,1,0.3256180126186867,511.41487826143964,0.6076144831394185,192.86391234377666,-0.05487047093866315,0.027044249019003475
merged_pre_id1-id2_solo_segALL_CLEAN,alpha_m,f0_hz,2,0.16610116793516816,314.07384469713486,0.5936940813641934,1250.6365290781087,0.0826665654139432,0.0379351438671835
merged_pre_id1-id2_solo_segALL_CLEAN,alpha_m,f0_hz,3,0.1660715244063893,613.6963051093854,0.6423756240467348,2387.318792832606,0.38523090258064013,0.02567851111479043
