segment_id,quality,param,p12.5,p25,p50,p75,p87.5
segALL,SUSPECT,rms_dbfs,-36.21758922934514,-34.888103989884286,-32.28613526001554,-29.753407642245325,-28.37705211667321
segALL,SUSPECT,time_s,6.0866099773242635,18.01860544217687,34.683956916099774,50.734401927437645,60.1877522675737
segALL,SUSPECT,F1_hz,400.6485175115608,520.5566455285447,654.568578061252,783.2580605882114,882.2845222535041
segALL,SUSPECT,F2_hz,1025.8161033253175,1069.730916581453,1194.345079497914,1338.9406355715832,1460.253458324958
segALL,SUSPECT,spec_flatness,0.0010069411544564625,0.001384632431256175,0.00251673374947745,0.0043342679259048,0.006108733921349438
segALL,SUSPECT,H1H2,-8.356501212193262,-4.278510685714124,2.6366262795571505,13.435623799116833,21.111589396990233
segALL,SUSPECT,HNR,16.6348794023183,17.76918104192151,19.8095619111197,21.297133375436914,22.207702133153738
segALL,SUSPECT,CPP,1728.9860295765397,1875.3094153605616,2024.2702873190756,2150.8616168029002,2224.96346425646
segALL,SUSPECT,spectral_flatness_l,0.0010069411544564625,0.001384632431256175,0.00251673374947745,0.0043342679259048,0.006108733921349438
segALL,SUSPECT,mfcc_1,-2192.3901024719057,-2176.7042077332612,-1988.1078369823963,-1935.9885766973773,-1915.3330850526695
segALL,SUSPECT,mfcc_2,11.598840792314952,21.1467591814935,33.229938347902745,46.4685388889813,56.585235492387966
segALL,SUSPECT,mfcc_3,40.81934551716467,47.868754050150436,57.53490892283215,67.86067879065557,75.56498471485246
segALL,SUSPECT,mfcc_4,107.51080180543738,112.76220816495818,120.42750716003584,128.48130603724312,134.7390011300913
segALL,SUSPECT,mfcc_5,-1.9555212102903703,4.700247715543358,13.17636563141064,22.029811445387125,27.937212878377863
segALL,ALL,Oq,0.2936437609376914,0.3975790636526626,0.4958194842895211,0.5901599821263328,0.7529048653406691
segALL,ALL,Rq,29.157365974366044,36.32454873743166,53.81183039892417,86.51087496201379,115.89311400957259
segALL,ALL,alpha_m,0.3697831296150644,0.44889144448736934,0.6,0.7722118718046717,0.8726646259971648
segALL,ALL,T0,0.0006349206349206,0.0007709750566893,0.0009297052154195,0.0011791383219954,0.0014512471655328
segALL,ALL,Tp,0.00026999449741115,0.0003854875283446,0.0005503929363132,0.00072776442035705,0.000920837393048275
segALL,ALL,Te,0.000453514739229,0.00068026269107745,0.00099772804272295,0.00123475189653115,0.001451295752588325
segALL,ALL,Tc,0.000973748354646975,0.0011809901976597,0.00142479502489785,0.00177096974123335,0.0020786230495548623
segALL,ALL,Ta,0.031662988167335177,0.037075788607718624,0.04677404282297075,0.07178929216883476,0.09330984885634083
segALL,ALL,pv_cents_T0,98.95459223036757,272.1250342164267,1542.4826626346985,2951.3179423647566,3449.3629414993693
segALL,ALL,vibrato_cents_from_T0,40.51767032916831,51.23823692073952,75.4611707343887,95.98495530312935,106.04878855071522
segALL,ALL,f0_hz,319.1458846070649,352.26634943845943,434.3629966704466,512.7776327682916,582.2612731368749
segALL,ALL,spec_bandwidth_hz,4866.291298053249,5671.075857692009,6248.384287513015,6684.996734912142,6922.8891699575015
segALL,ALL,spec_centroid_hz,2633.980136178777,3312.902273709982,4006.894765183587,4824.757831512819,5313.218417571715
segALL,ALL,spec_rolloff_hz,16463.227272033582,17383.351135253917,18033.847332000834,18640.52009582518,18926.60257816332
segALL,ALL,vibrato_cents_abs,12.11540271576416,14.71283666111151,20.89318954056725,34.98256598360109,56.51158204509315
segALL,ALL,zcr,0.02978515625,0.0348162651062012,0.0426197052001956,0.0528068542480456,0.061851263046266425
segALL,ALL,rms_dbfs,-35.99994948133811,-34.546313494444064,-31.54501132667064,-28.644487340003167,-22.711069211364215
segALL,ALL,time_s,8.577057823129252,17.764597505668934,35.74892290249433,52.52184240362812,60.761295351473926
segALL,ALL,F1_hz,452.95292396219577,522.1235747404219,641.5611694326628,782.1518419900688,882.9958023087523
segALL,ALL,F2_hz,1012.15519469796,1042.2024403152125,1163.7354169692169,1335.782366194116,1456.201058030411
segALL,ALL,spec_flatness,0.000348315790544125,0.0010958507392771501,0.0021028707703339,0.00399224003418765,0.005708141109769376
segALL,ALL,H1H2,-8.729457953567064,-5.123762096414877,0.6120311317331761,7.3522791381044055,17.514107679267177
segALL,ALL,HNR,16.72542469835273,17.925603440097476,19.99397349762489,21.250424375293086,22.00196565285834
segALL,ALL,CPP,1595.550884272237,1787.2786547658684,1981.961224330848,2126.6911356914406,2204.9633902513506
segALL,ALL,spectral_flatness_l,0.000348315790544125,0.0010958507392771501,0.0021028707703339,0.00399224003418765,0.005708141109769376
segALL,ALL,mfcc_1,-2190.7066796252666,-2176.2779635793727,-2134.589318750082,-1939.059245431245,-1917.7046009944786
segALL,ALL,mfcc_2,10.999870833577958,21.19538678273497,34.55092105704987,50.013941936421936,60.92655100956449
segALL,ALL,mfcc_3,42.41152546914241,49.13415131147508,59.15184489745526,68.97022694389435,76.51214407238086
segALL,ALL,mfcc_4,107.01514127681715,112.38785213502263,120.206769497046,128.3793077313955,134.2534557894465
segALL,ALL,mfcc_5,-2.710686993028504,3.35310940909207,11.707158794396552,20.277465745179747,26.03321421625812
