base,egg,audio,cluster,weight,mu_x,mu_y,cov_xx,cov_xy,cov_yy
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Rq,mfcc_4,2,0.21062106732971217,132.75947008610564,43.96629622187446,248.1024540233193,-41.489308641128765,150.7109223552593
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Rq,mfcc_4,3,0.11634081821593374,128.39409600013605,110.28117194435666,308.3162032257646,-121.64461917417594,1018.6781135262504
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Rq,mfcc_5,0,0.4693536672498398,17.5470608533566,36.14313703805282,190.06066197390643,3.9210630926759604,62.950538508833496
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Rq,mfcc_5,1,0.18224542036406186,22.486674544144062,94.44860495447612,123.15171581573757,0.6147716244944889,315.9879160541241
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Rq,mfcc_5,2,0.2814274431767639,19.126654279049706,57.16213966930016,199.0318425410745,-18.95602375508634,144.41772283209494
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Rq,mfcc_5,3,0.06697346920933453,3.014549709717141,110.88989368376856,582.042559490259,653.5540147376928,1779.1843978385086
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,f0_hz,0,0.10324746726861982,288.7505199908653,0.6448609937233769,89.12080085666007,0.0966440175554407,0.03387262532721545
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,f0_hz,1,0.48549327766948014,250.93390128069166,0.5839980358510901,69.7731057717407,-0.0259646169272219,0.03452121348889922
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,f0_hz,2,0.26611693507185136,321.02261091903927,0.5964750470193522,22.23019191974451,0.06748219666662714,0.03151512730585911
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,f0_hz,3,0.1451423199900486,214.08551841379708,0.5949505447202026,32.48226012952411,-0.06673573540117012,0.04008958565491137
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_bandwidth_hz,0,0.3041623422194657,6515.909942990066,0.5927073924790088,451124.8544608634,9.932716940227083,0.03624669137192346
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_bandwidth_hz,1,0.6958376577805342,5376.571812392044,0.5962780617479392,233887.43719890673,-0.5338726978991374,0.034132819332095665
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_centroid_hz,0,0.3169373305771683,3854.1557826127246,0.5948080194391954,297775.9791203425,-10.857304622251313,0.03439671584967212
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_centroid_hz,1,0.5712645320553954,2906.240233444599,0.5893585113807541,138696.1015679401,-3.3793069659116073,0.03411272744919626
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_centroid_hz,2,0.031626633898973924,8581.677883252958,0.686847389725184,1776078.858863189,-29.348029214933995,0.03557466837352531
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_centroid_hz,3,0.08017150346846243,5770.964955379464,0.6021197743379461,805987.6355543109,-43.17069693936535,0.03711238704441747
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,vibrato_cents_abs,0,0.3023781035852625,32.854092797550685,0.5753327799613185,79.67847061420397,-0.021103690610851926,0.032995139906702865
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,vibrato_cents_abs,1,0.49942617181827625,15.876542774358168,0.5922598937741453,15.473638358925303,0.0236387583351954,0.034161165048257294
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,vibrato_cents_abs,2,0.05911066961479192,93.67882458179166,0.5956621704653666,146.37927142231985,0.4532645232967393,0.0347420661304617
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,vibrato_cents_abs,3,0.13908505498166937,60.401520773178824,0.6325593253209614,114.06909932758533,0.2767842050069747,0.033863666813571267
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,zcr,0,0.31815523479914265,0.03518719583363496,0.49527623696644413,9.909103166965013e-05,0.00010479229671070205,0.006627220121698453
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,zcr,1,0.09379115473367394,0.08241564736091392,0.6312167085607603,0.0015533124627071866,0.00014825211069011523,0.03542523236372784
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,zcr,2,0.1617242672016893,0.03641127544550082,0.3479855662708575,0.00011183367491670762,4.5012326617522974e-05,0.0012668686376853364
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,zcr,3,0.42632934326549404,0.033005015167197026,0.755606015773779,8.857566078400165e-05,5.1109895096721374e-05,0.011706677311406023
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,time_s,0,0.38532444093565577,27.537956775877642,0.6105241977681105,26.862273492706695,-0.0651536030517979,0.03521326605156465
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,time_s,1,0.43972409128881185,11.25761678677575,0.5925267367573083,10.40963646600188,-0.006603526035504276,0.035248123058747874
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,time_s,2,0.17495146777553242,50.09409577816132,0.5681222559373799,11.146373312006036,0.07343694715999473,0.03137209152824115
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,F1_hz,0,0.17430098235787472,683.5360363871737,0.550840323301462,13805.266564480544,4.197211884534601,0.0335922461738587
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,F1_hz,1,0.36912639910418155,398.8246922271155,0.6071924788340813,3786.8852364000827,-0.3593736750589962,0.033965899659465615
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,F1_hz,2,0.45657261853794373,537.2421878074915,0.6021405756624336,3785.163766860322,0.3747227803886907,0.03499404866341254
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,F2_hz,0,0.8052770637585606,974.5802789518712,0.5879818926260466,3798.281328838703,-0.024625431984417412,0.03502235069661093
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,F2_hz,1,0.04655011911059888,2041.9055909513781,0.6521649250973999,266544.87974944426,-10.520443736804907,0.03678497648084956
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,F2_hz,2,0.1481728171308405,1188.0932270340497,0.615612208050237,7027.3976011700925,-1.1512472370316977,0.031169512548474828
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_flatness,0,0.0659237641824526,0.008014203777258299,0.4909965943642644,1.9764291273206423e-05,-0.00013507460444403833,0.0192883407844806
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_flatness,1,0.04156698330011477,0.02744149881908883,0.7381709150081498,0.0005807775299020586,-0.000971601581907615,0.026143440762109078
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_flatness,2,0.3229659664116901,0.0017574619270167887,0.40262498604577246,2.2617104251251655e-06,-3.92242659929276e-06,0.005045410130487298
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spec_flatness,3,0.5695432861057426,0.0018207403236894918,0.7060147295413063,2.623876220671923e-06,3.880009141756311e-06,0.018004011246522993
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,HNR,0,0.8630618483465797,21.74860704745821,0.5942856362864464,2.570443195708157,0.012682973358814856,0.03410132124852267
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,HNR,1,0.1369381516534202,15.261195241297127,0.5999673678655733,10.885989127398746,-0.01704542774008082,0.03908976756149256
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,CPP,0,0.7415092178663432,1946.1476547234877,0.5893150253127397,41727.62623556875,-2.6859206938703304,0.03436271805745423
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,CPP,1,0.2584907821336567,1503.288265810084,0.612050742457314,146695.07459155962,2.885276012546407,0.03558783562028345
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spectral_flatness_l,0,0.0659237641824526,0.008014203777258299,0.4909965943642644,1.9764291273206423e-05,-0.00013507460444403833,0.0192883407844806
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spectral_flatness_l,1,0.04156698330011477,0.02744149881908883,0.7381709150081498,0.0005807775299020586,-0.000971601581907615,0.026143440762109078
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spectral_flatness_l,2,0.3229659664116901,0.0017574619270167887,0.40262498604577246,2.2617104251251655e-06,-3.92242659929276e-06,0.005045410130487298
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,spectral_flatness_l,3,0.5695432861057426,0.0018207403236894918,0.7060147295413063,2.623876220671923e-06,3.880009141756311e-06,0.018004011246522993
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_1,0,0.7490444373660414,-2044.1620066182124,0.5909785917485421,4771.295681072562,-0.7332311177054268,0.03452461250535188
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_1,1,0.11498133943367632,-1804.6332369854474,0.5938040230287568,28547.267764810746,2.4044855903553533,0.03597901558034886
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_1,2,0.13597422320028207,-2302.7332040100173,0.6195761811053371,1328.1130434984582,0.6510086357913556,0.03446775239188807
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_2,0,0.8600663119824768,68.03332873912771,0.5940131346074415,552.0105514134107,0.12221338294002632,0.03437027157184688
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_2,1,0.13993368801752312,-1.523583227826213,0.6024375821373378,2210.3511602125077,-0.5110416330731634,0.03722637375965611
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_3,0,0.44598432957335954,84.21579236657617,0.5865117176267646,111.86235599778676,0.055513556287639446,0.034816969776893386
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_3,1,0.0978739195823695,37.85195092648361,0.6218164964816367,822.5459873089308,-0.34761390286197585,0.03673724146282788
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_3,2,0.45614175084427094,63.75921841956509,0.5979661918047164,117.51206595296608,0.10419257723967698,0.03408708750341948
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_4,0,0.6738023484188859,117.82248219621847,0.6000671414798243,111.2848097794144,0.08152765622740474,0.03463655145137631
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_4,1,0.3261976515811141,132.73925245680903,0.5851217768017424,230.24420124737267,0.11885889970124401,0.03492114215942713
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_5,0,0.683128769048524,21.670782703274696,0.5921799980998509,118.38415501764544,0.025589661213544456,0.03475460767383865
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,alpha_m,mfcc_5,1,0.31687123095147607,10.12384537902459,0.6016854382463604,353.6730112792837,-0.12269654777878679,0.03476821611855715
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_bandwidth_hz,0,0.29994358110480573,6530.2250630785675,0.001026289515409915,442847.5111753816,0.010657363920583408,1.03685984158179e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_bandwidth_hz,1,0.7000564188951942,5380.569493304105,0.0010060114511748646,231285.42611918194,-0.0009530152163941129,1.0239805239800741e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_centroid_hz,0,0.1144362020019416,5045.953680787435,0.0010381728809151928,837984.009527501,0.016432044247235506,1.0416768160351412e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_centroid_hz,1,0.4975823227356263,2851.1146681040573,0.001006782157581724,116329.07807939617,-0.00011638536015465923,1.0217264538791775e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_centroid_hz,2,0.047802140593925964,7880.888976639538,0.0010225591090109523,2382098.983386867,-0.036335103906059076,1.0403225845687663e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_centroid_hz,3,0.34017933466850614,3657.9779882159155,0.0010096193716408123,242412.85130568713,0.0015407956643819901,1.0303463658233182e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,vibrato_cents_abs,0,0.2838019964982655,32.715534284156575,0.0009974464854722825,72.26328681059175,-9.29524316241087e-05,1.0263998766041892e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,vibrato_cents_abs,1,0.06150171739688947,93.12032864925935,0.0010102612145075744,152.302433085685,1.32793838302691e-05,1.0345518547832938e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,vibrato_cents_abs,2,0.5080398417027836,15.954593110020308,0.0010205448322805023,15.876860143394044,1.1478731233643024e-06,1.026548214360723e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,vibrato_cents_abs,3,0.1466564444020613,58.86468026246988,0.0009985509771416716,118.89882934594415,0.00016692735172784318,1.0272072558388102e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,zcr,0,0.21436432640945519,0.04776125374220926,0.0010080141941254885,0.0001630798859257056,3.78673096662773e-08,1.031675348790795e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,zcr,1,0.732365339166292,0.03180164183063493,0.0010117190269043562,6.426482994702288e-05,3.521020000078691e-08,1.0259839686680725e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,zcr,2,0.05327033442425281,0.09969037817632041,0.0010336615108548918,0.0017906423001842109,-5.967117699038591e-07,1.0390773285425617e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,time_s,0,0.3831966199921458,27.487127374853348,0.0009984861702198656,27.125892295535163,-0.00010738304533810153,1.0268408182336874e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,time_s,1,0.4425937357736119,11.234811163011544,0.0010120276018050103,10.562794513298371,-5.565520181603348e-05,1.0311359608761016e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,time_s,2,0.1742096442342423,50.115942145141084,0.0010421932990645854,11.072792156579789,-3.553606875215854e-05,1.0208671300003587e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,F1_hz,0,0.45722388129874003,534.5067282339767,0.0010181573235318528,3732.4443923695785,0.0007159307439043048,1.0281670597425531e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,F1_hz,1,0.18976481345058194,673.6089815211685,0.0010432895459422105,13928.878367157176,0.0022816776351541235,1.0365221561003857e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,F1_hz,2,0.353011305250678,395.54866732331163,0.0009884565861292855,3594.537437521524,-0.00021211022061151847,1.0216958376432982e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,F2_hz,0,0.8072973420147819,974.7782910140662,0.001022240595806058,3885.0206011169266,-0.0009133792069391217,1.025176154636939e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,F2_hz,1,0.04471699552131042,2072.6373094577025,0.0010618083921499826,246568.69364606694,0.016874976952319817,1.040028416985695e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,F2_hz,2,0.14798566246390776,1188.5813721610934,0.0009440701187910098,7051.411805862682,-0.003425722522529221,1.0329347724586656e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_flatness,0,0.08190913358683398,0.008146945939750039,0.0010448673178352916,1.4862950570360346e-05,2.2358139849016945e-08,1.043661831720841e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_flatness,1,0.005116862708290923,0.07639351968385011,0.001023693284901437,0.0007088237780375541,-1.371605937133314e-06,1.025420768471349e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_flatness,2,0.8881737393878997,0.0017572117358201445,0.0010084413589623042,2.3222841039205175e-06,1.612878389437389e-08,1.025921852727159e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spec_flatness,3,0.024800264316975407,0.025917732975366044,0.0010322599226323772,0.0001209934041559881,-1.4518734757033963e-07,1.0439449994013945e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,HNR,0,0.8642264618204863,21.747362048509604,0.0010099386632331693,2.5839460387364612,-1.149867607426279e-05,1.0264681993332494e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,HNR,1,0.13577353817951374,15.231286013230848,0.0010283750666160308,10.876541038105557,-3.753336936719471e-05,1.0364750300148447e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,CPP,0,0.7475222704556317,1945.531195524523,0.0010117749115220417,41972.123718805975,0.0038924447084637617,1.0268084395061988e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,CPP,1,0.25247772954436826,1494.4505873126107,0.0010130376559943188,146001.81237778385,-0.0006829830029216826,1.0312492069211587e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spectral_flatness_l,0,0.08190913358683398,0.008146945939750039,0.0010448673178352916,1.4862950570360346e-05,2.2358139849016945e-08,1.043661831720841e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spectral_flatness_l,1,0.005116862708290923,0.07639351968385011,0.001023693284901437,0.0007088237780375541,-1.371605937133314e-06,1.025420768471349e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spectral_flatness_l,2,0.8881737393878997,0.0017572117358201445,0.0010084413589623042,2.3222841039205175e-06,1.612878389437389e-08,1.025921852727159e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,spectral_flatness_l,3,0.024800264316975407,0.025917732975366044,0.0010322599226323772,0.0001209934041559881,-1.4518734757033963e-07,1.0439449994013945e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_1,0,0.7504723639085686,-2044.0662419010737,0.0010160320815648027,4786.760183497237,-2.514625104974185e-06,1.026610074797791e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_1,1,0.11220115189404258,-1799.903125671651,0.0010346957815500616,27931.228054058858,-0.002821294377363887,1.032917456091317e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_1,2,0.13732648419738872,-2302.7465169395346,0.000972104328971296,1329.8721914869914,0.0014697804048694793,1.0289665071831435e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_2,0,0.14345455690501052,1.0194730698625398,0.0010323801913393043,2357.088617699006,0.000428689125967684,1.0363399167677611e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_2,1,0.8565454430949894,67.79857186518623,0.0010086961415046486,554.5551358269884,3.314294688184117e-05,1.0264409598551122e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_3,0,0.4469190520316889,65.34188604782574,0.0010036800378754747,93.96970529696426,-3.7434966773797615e-05,1.0271227415953533e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_3,1,0.4297309584767831,85.0054224861539,0.0010211265253836023,105.12746048500262,0.00015045800663848305,1.0270941358953726e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_3,2,0.0050678087073129895,-40.68123504469203,0.001098758902451888,146.96141362063517,0.00038195326756356905,1.0577958316759618e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_3,3,0.11828218078421507,40.779358914084135,0.0010073538897129883,298.5687229662932,0.000188607479466887,1.0318286100504205e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_4,0,0.6742524685971713,117.81480247948518,0.0010103651116949916,112.44659193707807,-5.0425429691016735e-05,1.0265800016127843e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_4,1,0.32574753140282875,132.9310033199154,0.0010156717203957863,227.72283321847505,8.15563809715044e-05,1.0307051249184913e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_5,0,0.6918089100180447,21.544843143851345,0.0010145012646897834,117.75197068009327,-2.9426084082607646e-05,1.0271071686788815e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,T0,mfcc_5,1,0.30819108998195544,10.078830189186942,0.0010066894284990343,362.54352604506477,1.7272265089229317e-06,1.0297346151320744e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,f0_hz,0,0.10230874477270122,288.53840105356545,0.0006602819395331378,83.95790946123402,-9.980634193197399e-08,1.0972394595233577e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,f0_hz,1,0.2668280619677737,320.9845015808339,0.0005803128570386987,23.04585377508609,2.067957351001763e-05,1.0638157868685183e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,f0_hz,2,0.14527425140097164,214.1687270235425,0.0005787904052259762,31.2528959278659,-0.0002549231636467196,1.0749409146591312e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,f0_hz,3,0.48558894185855345,250.77316080749588,0.0005957676242196359,70.34623969574929,-0.00023110968650251026,1.0744646375904849e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spec_bandwidth_hz,0,0.2995493771391283,6518.797347343265,0.0005847851704749265,448510.83853988117,-0.015140835070943156,1.0767365943335135e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spec_bandwidth_hz,1,0.7004506228608718,5376.690192777396,0.0006004789448114789,232033.5067650539,0.0038429748554622565,1.0735466911585377e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spec_centroid_hz,0,0.23527871934201053,4176.700785815905,0.0005900443638158801,439606.11765842995,-0.0064896965550683096,1.074083677632503e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spec_centroid_hz,1,0.08378376296188432,6904.670936146567,0.0005484800636061944,2745173.153414381,-0.06886496395268578,1.0731400741111191e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spec_centroid_hz,2,0.6809375176961051,3000.2221513970485,0.0006035785485319011,180822.0379148569,-7.557065674707896e-05,1.0745428711966866e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,vibrato_cents_abs,0,0.34710062530594515,35.76622722497556,0.0005946149214736325,139.9558535538606,-6.738098405842479e-05,1.0763033878597627e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,vibrato_cents_abs,1,0.150650332546105,74.79730889714,0.0005991894021531911,378.5410247924219,0.00018584880974526925,1.0833616936519601e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,vibrato_cents_abs,2,0.5022490421479499,16.116925987886813,0.0005790198759626409,17.044991705796672,3.352669368747939e-05,1.0683779168231646e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,zcr,0,0.19121660242642424,0.04898834188292843,0.0005678602548474706,0.00016755382613261504,-1.388142896814178e-07,1.0706609003883013e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,zcr,1,0.7579135452375705,0.03200251093405793,0.0006065032117730986,6.592495366824573e-05,-3.356712524431199e-07,1.0752266701041686e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,zcr,2,0.050869852336005314,0.09897108995358828,0.0005409210996798396,0.0017378302827077933,-1.265906745001783e-06,1.0715109940302574e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,time_s,0,0.3834115979409046,27.452249261707976,0.0006216249834051734,26.92848664705897,4.36432828482194e-05,1.0769351238660055e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,time_s,1,0.4424752186600603,11.22250424697223,0.0005840668286435282,10.511682621340391,7.496108585267594e-05,1.0759582530588906e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,time_s,2,0.17411318339903512,50.03607336479811,0.0005686218391263532,10.850714692353959,8.334942126933934e-05,1.0631842278475243e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,F1_hz,0,0.3580535241225335,396.45421106363085,0.0006343199903674909,3585.1295596072064,-0.002449723550391636,1.0823427312307425e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,F1_hz,1,0.4624593329197073,535.9484292764706,0.0005741607611069427,3587.797818061418,-2.203337672454814e-05,1.0685837619056285e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,F1_hz,2,0.1794871429577591,683.1590471750104,0.0005740391442551661,12269.753915249672,-0.0017771307941926416,1.070201311330446e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,F2_hz,0,0.18314302373695485,1167.3956532827042,0.0005844752856224643,7720.115906588969,-0.0010655930185217522,1.0689718633508344e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,F2_hz,1,0.5230987422038513,985.7963792307575,0.0005902276601797366,1374.2790440994436,-0.0004645343314289575,1.0719048093952068e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,F2_hz,2,0.04518833819383655,2064.697080765556,0.0005302515510368412,255255.57457293218,-0.013151107851495387,1.0608851461357622e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,F2_hz,3,0.24856989586535716,934.0840669160219,0.0006273006301493547,5983.5962324981965,-0.0028593425129751692,1.0851128335020308e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spec_flatness,0,0.08373626225865387,0.008512142040340582,0.0005791730163559404,1.9082830068590832e-05,-9.959057118260176e-08,1.0774359131380634e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spec_flatness,1,0.025375476646931596,0.035451645558169764,0.0005093614051572352,0.0006007024328824089,9.976690117407963e-10,1.0653017884552026e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spec_flatness,2,0.8908882610944145,0.0017620203298301198,0.000599800037543923,2.3568163811733792e-06,-1.691918820645667e-08,1.0742917461252266e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,HNR,0,0.1351282144402267,15.268015469845272,0.0005600576518625345,10.737352866942203,1.7463325576124082e-06,1.077430022144118e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,HNR,1,0.8648717855597733,21.760357112757486,0.0006012446870082412,2.5592134103170836,5.47866237848594e-05,1.0739671603788491e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,CPP,0,0.7396865753363109,1947.633426977852,0.0005981225262480689,41646.717540367295,0.0013567653549045493,1.0748118007034927e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,CPP,1,0.26031342466368906,1508.7840540898696,0.0005891155310571934,142855.32037831374,0.007879998854245073,1.0737610694302888e-06
merged_pre_id4-id5-id6-id8_solo_segALL_CLEAN,Tp,spectral_flatness_l,0,0.08373626225865387,0.008512142040340582,0.0005791730163559404,1.9082830068590832e-05,-9.959057118260176e-08,1.0774359131380634e-06
